customer_id,pre_approved_personal_loan_limit,interest_rate,max_tenure_months,offer_validity_days
C03090,528704,12.66,12,17
C03091,914535,11.66,60,36
C03092,693320,14.34,60,42
C03093,1000000,14.67,12,53
C03094,1000000,15.54,48,26
C03095,1000000,13.42,60,28
C03096,734604,15.31,60,58
C03097,1000000,12.26,48,28
C03098,1000000,10.36,24,49
C03099,461856,15.2,60,17
C03100,927938,12.73,48,38
C03101,483920,16.12,60,29
C03102,1000000,15.96,36,50
C03103,1000000,13.1,24,32
C03104,909260,10.0,48,21
C03105,555730,12.12,60,33
C03106,893867,16.04,36,30
C03107,867267,15.24,24,46
C03108,938628,17.13,12,23
C03109,645410,13.45,12,47
C03110,782556,11.25,60,30
C03111,668950,15.03,12,60
C03112,354255,10.81,24,56
C03113,1000000,12.92,12,16
C03114,1000000,11.97,48,50
C03115,1000000,16.47,60,49
C03116,938616,16.97,60,58
C03117,281160,15.28,36,48
C03118,1000000,13.58,60,31
C03119,659780,16.42,48,59
C03120,738310,12.63,12,47
C03121,1000000,10.0,36,53
C03122,332181,11.0,60,25
C03123,870199,10.18,12,44
C03124,1000000,12.31,60,55
C03125,1000000,11.47,12,43
C03126,888921,13.32,24,28
C03127,644220,13.32,60,50
C03128,443410,14.8,60,45
C03129,1000000,10.0,60,56
C03130,1000000,11.1,12,55
C03131,1000000,16.48,12,39
C03132,1000000,11.23,12,34
C03133,493952,11.65,60,35
C03134,686292,12.36,24,22
C03135,1000000,10.09,36,32
C03136,588885,17.17,36,16
C03137,456880,12.92,12,55
C03138,1000000,11.04,60,48
C03139,595566,14.09,60,39
C03140,407840,13.41,48,18
C03141,620220,16.09,36,41
C03142,1000000,10.0,48,30
C03143,1000000,14.3,24,19
C03144,584752,15.67,60,33
C03145,1000000,14.44,60,21
C03146,941424,14.69,36,17
C03147,589420,17.33,24,43
C03148,1000000,12.66,24,39
C03149,680966,14.94,24,25
C03150,1000000,12.53,36,49
C03151,1000000,15.05,12,43
C03152,866250,16.65,12,52
C03153,691704,10.0,60,19
C03154,280170,16.37,48,49
C03155,359960,10.0,24,41
C03156,271008,12.61,36,24
C03157,1000000,10.0,48,46
C03158,1000000,13.53,12,36
C03159,633222,13.79,12,52
C03160,1000000,10.45,12,32
C03161,1000000,15.33,36,44
C03162,861900,12.4,60,20
C03163,620939,10.18,24,47
C03164,681849,10.67,60,57
C03165,1000000,16.94,36,52
C03166,208664,14.41,36,50
C03167,1000000,16.48,36,37
C03168,1000000,15.06,60,52
C03169,1000000,12.27,24,50
C03170,1000000,13.96,24,37
C03171,1000000,10.71,12,49
C03172,1000000,14.13,12,53
C03173,1000000,15.22,48,60
C03174,394199,12.63,36,39
C03175,875835,15.49,60,31
C03176,635950,10.0,36,51
C03177,197944,14.43,60,38
C03178,844308,14.45,36,34
C03179,417912,12.36,36,38
C03180,715936,15.58,60,46
C03181,285318,16.31,12,49
C03182,1000000,10.61,12,27
C03183,253272,10.0,60,22
C03184,746343,15.02,48,43
C03185,1000000,15.42,24,23
C03186,1000000,13.7,60,56
C03187,1000000,11.42,24,46
C03188,1000000,16.44,24,32
C03189,593120,14.87,48,57
C03190,1000000,10.0,12,53
C03191,658160,16.96,36,16
C03192,959010,13.3,48,35
C03193,1000000,12.76,48,56
C03194,1000000,15.97,36,35
C03195,714181,16.93,36,54
C03196,1000000,11.91,48,16
C03197,1000000,11.86,36,45
C03198,320320,16.46,24,23
C03199,1000000,14.88,12,59
C03200,764439,12.07,60,18
C03201,868430,10.64,12,43
C03202,426517,17.6,12,31
C03203,1000000,15.39,60,33
C03204,268760,13.17,36,15
C03205,1000000,12.13,24,41
C03206,687193,14.0,60,40
C03207,714300,14.95,24,25
C03208,732936,15.74,12,19
C03209,1000000,15.72,24,39
C03210,725989,12.03,36,44
C03211,702664,11.49,60,18
C03212,1000000,10.19,24,57
C03213,799570,11.13,24,40
C03214,694722,15.68,36,40
C03215,1000000,10.0,24,54
C03216,862512,15.84,36,18
C03217,759195,15.48,60,31
C03218,280640,10.73,60,40
C03219,1000000,13.92,48,41
C03220,769500,15.23,12,34
C03221,1000000,10.0,24,47
C03222,1000000,14.78,48,55
C03223,1000000,13.3,48,59
C03224,1000000,14.37,24,47
C03225,937485,10.02,48,37
C03226,1000000,10.75,60,48
C03227,763220,17.1,36,22
C03228,1000000,15.67,12,29
C03229,743274,16.08,60,47
C03230,1000000,13.28,36,38
C03231,789672,12.75,24,46
C03232,723074,13.57,12,40
C03233,1000000,16.95,48,55
C03234,1000000,10.21,48,49
C03235,1000000,14.54,12,34
C03236,788410,15.13,24,57
C03237,1000000,16.0,48,37
C03238,375240,13.58,48,50
C03239,1000000,10.0,12,27
C03240,803309,16.85,24,58
C03241,986104,15.94,24,37
C03242,410166,12.21,36,27
C03243,676016,14.03,36,49
C03244,1000000,12.86,48,43
C03245,608248,14.78,48,54
C03246,411021,14.91,36,29
C03247,1000000,15.08,12,46
C03248,348160,14.2,60,46
C03249,1000000,14.78,60,19
C03250,1000000,11.15,48,39
C03251,632030,15.6,48,44
C03252,1000000,15.49,48,33
C03253,850032,14.0,60,28
C03254,1000000,10.09,36,54
C03255,908500,16.11,60,21
C03256,791318,10.44,36,20
C03257,551925,17.05,60,58
C03258,665357,10.53,36,24
C03259,871080,12.08,24,48
C03260,549540,10.0,60,44
C03261,1000000,14.65,48,34
C03262,339576,13.1,60,37
C03263,409244,10.12,48,53
C03264,742144,13.91,60,43
C03265,764019,16.0,24,48
C03266,631818,10.17,12,48
C03267,1000000,11.03,60,59
C03268,636940,10.94,48,35
C03269,1000000,15.73,12,47
C03270,1000000,16.49,36,30
C03271,1000000,16.66,24,17
C03272,596250,12.49,24,36
C03273,1000000,15.78,24,55
C03274,1000000,10.0,60,27
C03275,961814,11.89,12,37
C03276,694652,10.67,60,46
C03277,685224,14.65,12,28
C03278,399707,13.11,24,25
C03279,832752,14.81,60,34
C03280,1000000,14.43,60,57
C03281,873068,12.3,12,22
C03282,514553,10.0,36,30
C03283,405990,11.84,24,38
C03284,1000000,10.4,24,60
C03285,639950,13.85,60,28
C03286,798105,12.39,12,31
C03287,606285,16.18,36,48
C03288,1000000,10.0,36,26
C03289,576672,15.42,36,30
C03290,1000000,14.15,60,55
C03291,1000000,14.91,36,56
C03292,1000000,10.0,24,22
C03293,448239,14.26,24,15
C03294,1000000,11.3,12,55
C03295,1000000,10.0,12,36
C03296,455976,12.68,60,33
C03297,753720,14.81,12,34
C03298,1000000,10.0,24,52
C03299,1000000,15.72,24,24
C03300,962276,12.64,60,58
C03301,389412,14.2,60,40
C03302,700630,16.24,36,15
C03303,1000000,13.32,60,23
C03304,508030,12.77,36,17
C03305,562331,17.37,36,48
C03306,979240,12.85,12,47
C03307,1000000,12.04,48,18
C03308,1000000,15.62,24,43
C03309,1000000,15.46,48,34
C03310,1000000,10.0,12,26
C03311,605826,12.8,12,40
C03312,336232,15.01,36,36
C03313,1000000,16.39,48,51
C03314,1000000,10.0,24,19
C03315,546984,11.19,12,15
C03316,1000000,15.85,48,16
C03317,1000000,10.0,48,26
C03318,429912,12.53,48,42
C03319,299439,10.0,36,16
C03320,1000000,10.0,12,15
C03321,499136,14.27,60,27
C03322,321876,15.39,36,59
C03323,1000000,14.7,24,53
C03324,286200,11.3,36,27
C03325,520702,16.73,24,48
C03326,959336,10.01,12,60
C03327,1000000,10.24,24,35
C03328,929698,15.37,60,60
C03329,1000000,11.73,36,28
C03330,1000000,15.94,48,33
C03331,1000000,11.8,12,23
C03332,926064,15.45,12,15
C03333,936741,11.99,12,44
C03334,714495,15.9,36,46
C03335,893126,10.45,36,22
C03336,968760,12.73,48,19
C03337,708260,10.53,60,21
C03338,873944,12.78,24,42
C03339,1000000,10.21,24,27
C03340,871434,10.12,24,34
C03341,692916,15.62,48,22
C03342,643626,15.85,12,18
C03343,873690,10.2,48,52
C03344,804690,12.78,48,54
C03345,1000000,15.03,24,60
C03346,1000000,13.58,12,23
C03347,900000,13.11,60,45
C03348,425670,13.46,12,60
C03349,638755,12.93,48,35
C03350,1000000,14.16,36,23
C03351,1000000,11.51,12,27
C03352,1000000,10.74,36,27
C03353,464390,11.9,60,31
C03354,766246,13.07,12,39
C03355,1000000,12.23,12,56
C03356,975458,13.71,36,31
C03357,896005,16.91,36,51
C03358,699560,10.94,48,43
C03359,442096,17.07,24,21
C03360,735714,10.63,24,52
C03361,592911,14.03,12,34
C03362,651070,15.6,48,41
C03363,566320,10.63,12,58
C03364,1000000,10.7,12,40
C03365,1000000,16.77,24,47
C03366,632871,13.25,60,19
C03367,1000000,16.5,24,58
C03368,698940,11.28,36,19
C03369,1000000,12.12,48,45
C03370,726208,13.41,24,23
C03371,1000000,16.21,48,25
C03372,801700,14.75,60,23
C03373,991639,14.39,12,56
C03374,600400,12.4,24,53
C03375,1000000,13.67,36,50
C03376,1000000,15.1,60,22
C03377,1000000,12.48,24,18
C03378,697296,14.3,48,20
C03379,1000000,16.43,60,57
C03380,1000000,15.04,48,42
C03381,732064,12.5,24,32
C03382,1000000,11.15,60,44
C03383,1000000,10.0,36,45
C03384,438372,10.91,12,39
C03385,1000000,10.63,48,29
C03386,1000000,10.0,60,45
C03387,1000000,10.18,36,37
C03388,822730,10.0,24,44
C03389,1000000,10.0,24,35
C03390,522368,10.0,48,22
C03391,1000000,13.38,48,25
C03392,875148,10.0,24,39
C03393,888080,16.09,12,36
C03394,858781,14.66,24,34
C03395,311597,13.79,12,33
C03396,1000000,13.64,48,37
C03397,881445,10.22,48,60
C03398,1000000,10.0,48,60
C03399,617565,10.0,24,54
C03400,330885,16.2,24,23
C03401,788892,15.66,48,46
C03402,1000000,15.67,60,20
C03403,1000000,13.93,36,47
C03404,1000000,10.93,36,48
C03405,1000000,14.78,24,36
C03406,698863,16.2,12,34
C03407,1000000,14.19,12,23
C03408,1000000,12.12,60,43
C03409,1000000,13.6,60,39
C03410,1000000,10.42,24,45
C03411,658026,10.05,12,58
C03412,1000000,10.0,12,47
C03413,1000000,10.0,24,35
C03414,1000000,13.67,48,50
C03415,1000000,14.26,48,48
C03416,608902,13.66,60,37
C03417,1000000,14.1,36,36
C03418,650085,10.0,36,53
C03419,1000000,10.42,24,15
C03420,694716,12.71,48,16
C03421,789120,13.8,24,42
C03422,1000000,13.91,36,16
C03423,1000000,12.12,60,56
C03424,1000000,11.09,60,21
C03425,847700,10.5,24,58
C03426,324208,14.02,12,25
C03427,710280,15.33,60,40
C03428,884685,10.0,36,37
C03429,651790,12.9,24,23
C03430,617834,16.37,12,54
C03431,1000000,10.0,24,30
C03432,1000000,10.0,60,59
C03433,493658,17.43,36,24
C03434,514200,10.07,48,24
C03435,1000000,16.05,24,58
C03436,846692,12.44,36,30
C03437,1000000,16.79,60,15
C03438,1000000,13.66,48,38
C03439,748395,11.58,24,22
C03440,839608,14.04,48,25
C03441,821763,15.52,60,37
C03442,1000000,11.19,48,29
C03443,1000000,14.93,24,55
C03444,983191,14.94,60,24
C03445,796782,11.49,24,32
C03446,425344,15.94,36,45
C03447,1000000,14.53,48,28
C03448,1000000,13.76,24,44
C03449,1000000,16.3,60,36
C03450,1000000,16.21,24,58
C03451,1000000,10.0,60,47
C03452,943480,14.09,24,48
C03453,598376,12.89,48,27
C03454,1000000,13.63,48,55
C03455,694155,13.37,36,44
C03456,1000000,15.96,12,48
C03457,1000000,13.95,48,50
C03458,471580,14.95,48,36
C03459,1000000,11.79,36,47
C03460,1000000,11.45,60,55
C03461,332343,14.61,12,21
C03462,1000000,12.14,48,41
C03463,1000000,13.4,36,36
C03464,714396,15.89,24,46
C03465,1000000,16.73,24,60
C03466,829860,10.0,36,34
C03467,1000000,13.33,36,46
C03468,564967,14.89,12,39
C03469,492520,12.35,48,55
C03470,688185,16.96,24,52
C03471,623249,10.48,60,51
C03472,396945,12.05,36,59
C03473,459200,14.38,36,45
C03474,1000000,13.56,12,33
C03475,716328,12.82,60,33
C03476,1000000,11.1,48,17
C03477,589392,10.0,60,39
C03478,1000000,12.41,36,37
C03479,584896,13.35,36,34
C03480,1000000,15.22,12,60
C03481,854574,13.35,24,23
C03482,1000000,15.94,48,36
C03483,780048,13.54,60,40
C03484,914472,14.24,36,49
C03485,1000000,13.69,36,54
C03486,1000000,12.02,60,33
C03487,704550,12.93,36,39
C03488,1000000,10.0,36,44
C03489,489944,13.0,36,51
C03490,434709,12.18,24,35
C03491,987750,13.6,12,40
C03492,963214,14.68,24,36
C03493,612287,13.67,12,31
C03494,864116,10.0,48,39
C03495,926123,11.59,48,32
C03496,809600,12.9,48,52
C03497,504690,12.34,12,54
C03498,1000000,14.09,48,50
C03499,1000000,15.4,60,20
C03500,1000000,15.63,60,19
C03501,1000000,12.88,36,35
C03502,1000000,10.93,36,33
C03503,801370,15.94,36,19
C03504,831578,10.11,12,21
C03505,360304,16.34,12,18
C03506,768720,12.82,12,41
C03507,1000000,10.0,24,19
C03508,631746,10.88,48,44
C03509,1000000,17.14,12,19
C03510,880693,11.0,24,18
C03511,927600,10.44,48,15
C03512,1000000,12.86,48,30
C03513,868362,10.43,48,24
C03514,663712,12.14,36,39
C03515,734980,10.28,60,40
C03516,1000000,10.0,24,56
C03517,1000000,10.29,12,41
C03518,1000000,11.5,12,39
C03519,883638,12.68,24,49
C03520,940901,14.61,12,25
C03521,647976,10.0,24,55
C03522,830580,15.39,12,32
C03523,1000000,11.7,12,34
C03524,1000000,11.16,24,32
C03525,1000000,11.13,36,30
C03526,921375,11.65,36,23
C03527,1000000,10.72,36,42
C03528,581288,13.37,36,46
C03529,415600,13.37,12,22
C03530,1000000,16.27,24,28
C03531,1000000,15.98,48,21
C03532,993150,11.84,36,52
C03533,1000000,12.9,60,31
C03534,621972,10.75,36,48
C03535,1000000,11.34,24,16
C03536,807744,10.0,60,28
C03537,1000000,10.57,48,40
C03538,807600,16.0,36,47
C03539,1000000,12.0,36,19
C03540,1000000,10.0,12,20
C03541,1000000,17.3,60,32
C03542,1000000,16.79,24,27
C03543,987100,14.64,48,21
C03544,1000000,13.34,36,37
C03545,1000000,12.05,48,36
C03546,1000000,14.34,12,19
C03547,1000000,12.76,60,21
C03548,1000000,10.0,12,60
C03549,525040,15.46,36,27
C03550,396374,13.63,48,19
C03551,1000000,12.86,24,50
C03552,1000000,13.92,48,33
C03553,1000000,12.41,24,60
C03554,705320,12.51,48,20
C03555,472527,14.9,60,59
C03556,833196,10.33,48,42
C03557,1000000,12.13,12,37
C03558,1000000,10.0,60,44
C03559,621576,13.81,24,17
C03560,255609,13.25,60,29
C03561,1000000,11.93,48,35
C03562,1000000,11.51,48,20
C03563,968840,10.05,48,53
C03564,982377,11.49,48,45
C03565,1000000,12.7,60,35
C03566,585567,13.7,36,20
C03567,1000000,15.65,24,41
C03568,1000000,10.0,48,54
C03569,443310,17.67,24,21
C03570,1000000,12.3,24,35
C03571,1000000,11.79,48,29
C03572,1000000,13.64,36,45
C03573,920616,11.23,24,28
C03574,494054,12.89,48,17
C03575,1000000,11.77,24,46
C03576,1000000,10.0,24,35
C03577,645670,10.86,24,20
C03578,300152,13.58,24,52
C03579,1000000,10.0,12,30
C03580,693792,17.0,60,51
C03581,1000000,12.92,24,45
C03582,663762,12.61,12,20
C03583,1000000,10.0,48,24
C03584,1000000,12.08,12,58
C03585,950076,14.56,36,59
C03586,1000000,10.0,48,43
C03587,1000000,12.45,48,34
C03588,849056,10.23,36,53
C03589,923793,15.66,60,23
C03590,703650,15.93,24,23
C03591,1000000,12.59,48,58
C03592,1000000,16.08,48,49
C03593,826224,10.78,60,32
C03594,1000000,10.0,12,16
C03595,1000000,14.48,36,15
C03596,758010,12.04,48,25
C03597,1000000,13.74,48,45
C03598,1000000,11.61,36,58
C03599,1000000,15.19,24,56
C03600,941171,11.92,24,31
C03601,1000000,12.4,60,38
C03602,492000,11.35,48,52
C03603,1000000,15.93,12,43
C03604,843876,12.25,24,29
C03605,1000000,12.65,12,46
C03606,1000000,10.0,48,39
C03607,1000000,11.38,36,39
C03608,791780,10.65,12,36
C03609,384412,16.47,12,37
C03610,493360,14.51,24,46
C03611,1000000,14.97,24,18
C03612,868274,14.25,60,28
C03613,636759,10.05,24,39
C03614,515736,11.16,12,45
C03615,1000000,16.68,60,24
C03616,1000000,16.31,24,26
C03617,877080,15.27,60,19
C03618,1000000,16.42,60,58
C03619,729768,15.75,12,23
C03620,1000000,10.0,48,32
C03621,690129,15.33,48,32
C03622,1000000,12.9,60,31
C03623,1000000,15.46,36,40
C03624,1000000,12.21,60,52
C03625,1000000,14.94,24,49
C03626,1000000,15.52,36,25
C03627,742599,16.43,60,41
C03628,539565,12.75,48,35
C03629,318816,13.99,12,23
C03630,1000000,12.36,24,29
C03631,760470,16.49,60,49
C03632,1000000,17.09,48,51
C03633,530519,14.23,60,48
C03634,476320,12.55,24,19
C03635,528253,10.7,36,36
C03636,571212,16.3,48,15
C03637,1000000,11.57,24,19
C03638,1000000,16.37,60,55
C03639,1000000,14.79,60,18
C03640,1000000,10.0,60,18
C03641,526184,13.58,60,60
C03642,1000000,14.88,36,46
C03643,1000000,16.0,12,54
C03644,1000000,15.41,24,50
C03645,768231,14.52,24,22
C03646,528864,10.64,12,48
C03647,956163,13.41,24,45
C03648,340758,14.04,36,50
C03649,372036,17.39,48,48
C03650,703788,10.85,48,25
C03651,798309,14.17,60,47
C03652,243030,16.99,12,44
C03653,1000000,16.01,24,15
C03654,321048,12.15,60,29
C03655,1000000,10.0,12,22
C03656,1000000,14.46,36,44
C03657,343800,14.89,36,28
C03658,1000000,16.45,36,25
C03659,494064,15.1,24,51
C03660,1000000,11.65,36,57
C03661,438438,13.71,36,44
C03662,380696,14.12,60,49
C03663,343497,10.07,60,54
C03664,868020,12.3,60,37
C03665,1000000,10.0,24,47
C03666,460222,16.25,60,49
C03667,1000000,14.95,12,25
C03668,1000000,11.41,12,16
C03669,644402,10.1,12,46
C03670,1000000,10.0,36,40
C03671,1000000,11.77,36,57
C03672,755919,10.81,60,32
C03673,1000000,10.06,60,24
C03674,1000000,15.89,36,23
C03675,520965,13.53,60,20
C03676,640056,13.2,48,49
C03677,1000000,14.42,36,21
C03678,773500,13.78,12,16
C03679,895800,16.86,36,39
C03680,1000000,13.4,24,27
C03681,674950,11.8,36,31
C03682,1000000,15.22,12,60
C03683,491976,11.12,36,33
C03684,983099,15.01,24,26
C03685,1000000,10.24,12,50
C03686,929478,10.29,36,50
C03687,1000000,16.13,36,51
C03688,663520,10.38,12,44
C03689,1000000,10.0,36,42
C03690,1000000,10.45,48,35
C03691,1000000,14.12,48,26
C03692,559503,13.81,48,46
C03693,692032,12.18,36,58
C03694,582440,13.33,60,29
C03695,1000000,11.21,48,54
C03696,1000000,10.0,48,34
C03697,659320,13.7,48,42
C03698,293090,10.93,36,41
C03699,841620,13.75,48,53
C03700,514611,12.08,36,27
C03701,407072,14.32,12,46
C03702,1000000,16.03,60,50
C03703,1000000,15.99,12,15
C03704,790108,14.15,48,22
C03705,994020,13.67,48,21
C03706,404648,12.83,36,52
C03707,1000000,11.3,12,42
C03708,367680,16.13,24,57
C03709,910359,15.92,24,53
C03710,1000000,10.76,12,33
C03711,602264,16.75,12,21
C03712,1000000,11.71,60,28
C03713,772057,12.7,24,59
C03714,782586,10.89,48,56
C03715,909768,14.26,60,18
C03716,778290,11.23,12,33
C03717,1000000,14.49,48,34
C03718,1000000,11.57,36,57
C03719,638451,11.99,48,15
C03720,1000000,11.29,12,38
C03721,824600,10.61,24,53
C03722,1000000,15.89,24,27
C03723,1000000,10.0,60,34
C03724,1000000,16.58,24,46
C03725,843264,12.62,36,19
C03726,575692,14.61,60,50
C03727,1000000,14.04,48,29
C03728,1000000,12.22,60,51
C03729,1000000,14.59,36,43
C03730,1000000,10.36,24,26
C03731,1000000,12.26,36,19
C03732,1000000,10.0,48,18
C03733,428265,16.34,60,59
C03734,1000000,10.0,48,30
C03735,708988,10.0,12,32
C03736,659040,10.0,12,23
C03737,1000000,12.04,60,55
C03738,1000000,12.5,24,55
C03739,668640,16.12,48,37
C03740,1000000,13.27,48,15
C03741,578765,15.27,12,51
C03742,1000000,16.51,24,20
C03743,523016,14.2,36,39
C03744,954864,12.24,12,58
C03745,1000000,10.82,36,37
C03746,1000000,10.36,24,26
C03747,817558,11.46,12,31
C03748,738864,13.6,60,31
C03749,1000000,11.96,36,58
C03750,447984,13.49,12,49
C03751,1000000,13.95,24,39
C03752,1000000,11.55,36,27
C03753,253960,14.46,24,43
C03754,816384,10.99,12,49
C03755,1000000,11.36,12,29
C03756,530976,13.68,12,18
C03757,622092,15.33,60,49
C03758,1000000,15.31,24,36
C03759,1000000,11.28,36,59
C03760,1000000,15.01,36,27
C03761,241992,14.7,36,37
C03762,347670,13.62,60,37
C03763,591085,16.28,36,31
C03764,974388,13.69,36,53
C03765,831952,15.57,48,23
C03766,1000000,16.65,36,51
C03767,1000000,16.88,12,41
C03768,594622,10.0,60,34
C03769,704925,10.0,36,32
C03770,672968,14.64,36,16
C03771,1000000,10.21,24,37
C03772,393930,16.73,36,52
C03773,1000000,14.56,24,16
C03774,455480,10.0,24,57
C03775,487770,12.33,60,53
C03776,710676,15.55,36,36
C03777,934930,12.67,24,24
C03778,970396,15.48,24,55
C03779,1000000,14.87,12,26
C03780,1000000,14.25,12,53
C03781,455246,13.04,36,47
C03782,1000000,17.1,48,28
C03783,948350,13.89,48,52
C03784,798304,15.94,48,19
C03785,1000000,10.0,60,15
C03786,448434,10.0,24,50
C03787,1000000,16.09,60,43
C03788,539748,10.0,48,32
C03789,1000000,12.87,48,39
C03790,568296,10.0,24,32
C03791,1000000,16.75,12,43
C03792,1000000,15.81,48,35
C03793,1000000,15.22,12,48
C03794,1000000,10.0,36,22
C03795,1000000,13.14,12,52
C03796,717930,12.14,48,43
C03797,1000000,11.31,36,48
C03798,387414,12.75,60,46
C03799,445570,11.13,48,20
C03800,501930,15.86,36,26
C03801,1000000,13.08,48,41
C03802,1000000,12.4,60,43
C03803,417624,12.57,24,43
C03804,916804,10.19,36,55
C03805,683130,10.5,12,27
C03806,1000000,16.31,12,21
C03807,456414,10.37,60,20
C03808,879309,12.8,60,31
C03809,678821,14.81,48,40
C03810,724977,10.0,48,38
C03811,286768,10.0,36,17
C03812,691317,10.0,36,37
C03813,406782,15.95,60,43
C03814,1000000,10.0,36,60
C03815,422694,11.73,48,20
C03816,386720,15.36,24,55
C03817,918225,11.15,24,31
C03818,449163,16.33,24,16
C03819,1000000,12.76,48,43
C03820,680779,15.64,24,39
C03821,1000000,10.0,48,59
C03822,1000000,11.07,48,29
C03823,1000000,10.0,24,35
C03824,850837,14.37,12,22
C03825,1000000,10.0,24,21
C03826,637305,14.92,48,23
C03827,615224,12.34,36,56
C03828,1000000,15.65,60,33
C03829,1000000,10.75,48,27
C03830,1000000,10.36,12,25
C03831,328496,10.52,60,40
C03832,850395,16.5,24,35
C03833,1000000,14.27,24,22
C03834,1000000,15.68,12,60
C03835,658932,12.42,24,46
C03836,717516,15.6,12,29
C03837,1000000,12.6,24,27
C03838,1000000,12.05,36,60
C03839,1000000,16.77,60,28
C03840,1000000,10.02,48,53
C03841,1000000,12.07,24,50
C03842,494670,14.79,36,24
C03843,1000000,16.39,12,15
C03844,1000000,12.93,48,40
C03845,556668,11.43,48,54
C03846,1000000,14.78,60,48
C03847,1000000,11.27,36,22
C03848,1000000,13.8,12,40
C03849,1000000,10.0,36,51
C03850,970332,10.0,48,47
C03851,1000000,13.78,12,40
C03852,638350,14.12,60,35
C03853,643200,13.41,36,49
C03854,325501,10.0,48,37
C03855,1000000,13.07,36,57
C03856,1000000,13.69,24,28
C03857,1000000,10.27,48,16
C03858,1000000,17.03,24,38
C03859,1000000,14.59,36,49
C03860,810390,10.0,60,43
C03861,1000000,10.0,24,28
C03862,1000000,13.02,12,33
C03863,1000000,13.46,48,37
C03864,625599,10.0,60,23
C03865,787880,11.5,24,20
C03866,1000000,14.58,48,56
C03867,584696,10.79,24,52
C03868,725792,10.0,48,31
C03869,553306,13.03,48,50
C03870,581985,12.44,48,34
C03871,323864,11.33,12,30
C03872,938625,17.09,24,43
C03873,1000000,16.68,24,52
C03874,1000000,16.51,60,52
C03875,1000000,10.7,12,41
C03876,855120,12.89,12,48
C03877,1000000,15.94,36,49
C03878,772500,17.36,48,28
C03879,1000000,11.24,36,54
C03880,631683,10.7,24,20
C03881,971912,13.45,12,32
C03882,394038,17.46,48,60
C03883,1000000,11.76,48,31
C03884,861630,10.33,12,15
C03885,384108,11.75,12,39
C03886,1000000,11.08,48,31
C03887,471100,16.75,48,25
C03888,620937,15.32,36,32
C03889,1000000,10.0,60,53
C03890,451960,16.09,48,45
C03891,1000000,14.6,36,41
C03892,963285,14.14,60,32
C03893,1000000,16.25,36,16
C03894,495880,16.07,48,26
C03895,785223,12.6,48,17
C03896,562504,14.35,24,21
C03897,706491,13.6,24,26
C03898,1000000,10.6,24,19
C03899,801795,12.14,12,29
C03900,660408,13.89,48,40
C03901,929700,14.66,48,51
